11
16
15
6
8
11
7
10
15
12
18
12
12
14
9
6
13
11
15
16
10
15
13
14
12
10
17
9
14
13
19
6
14
12
14
18
13
15
18
14
13
11
12
24
16
13
17
19
16
11
15
16
13
8
13
14
11
13
12
9
22
10
11
10
13
12
16
13
12
14
11
15
16
8
12
15
14
13
9
9
18
12
15
7
11
12
15
14
13
16
12
17
10
16
12
11
11
10
10
11
15
7
14
10
14
20
13
17
13
13
16
11
15
12
17
15
16
15
10
7
15
11
12
14
18
9
12
13
16
8
11
11
15
11
18
8
12
11
10
8
12
10
12
15
17
18
18
8
9
10
14
16
11
9
11
11
12
15
14
17
15
23
14
18
5
6
23
8
12
9
14
8
13
20
14
17
15
15
16
12
10
15
15
8
11
18
10
10
20
16
10
18
14
8
14
21
11
15
13
16
13
10
13
12
13
12
13
6
18
7
17
12
8
6
10
7
18
19
15
19
18
14
14
11
16
14
11
15
13
11
14
11
9
15
13
15
9
11
12
7
10
14
6
13
12
13
7
8
17
17
13
11
21
12
13
13
7
14
9
12
13
13
12
10
11
11
17
15
19
14
11
14
13
19
13
8
11
9
12
12
15
14
25
23
14
17
18
12
12
14
14
13
9
12
17
11
12
13
13
15
18
8
10
9
14
10
11
7
20
11
13
15
8
16
14
15
13
11
12
17
7
11
9
11
14
9
16
13
15
16
10
10
5
12
15
13
12
13
14
23
7
13
13
7
13
14
11
14
9
14
6
20
8
10
14
8
18
15
8
12
12
9
12
10
13
14
14
12
17
12
13
11
12
12
12
13
9
16
14
12
7
3
16
12
12
15
12
8
7
18
15
11
14
18
11
11
11
11
12
8
